filename,class,is_atypical,is_augmented,augmentation_type,split
8817_aug1.png,Atypical,True,True,1,Training
9782_aug3.png,Atypical,True,True,3,Training
TUPAC16_11133_aug2.png,Atypical,True,True,2,Training
4586_aug2.png,Atypical,True,True,2,Training
9119.png,Atypical,True,False,,Training
7469_aug1.png,Atypical,True,True,1,Training
6639_aug1.png,Atypical,True,True,1,Training
7509.png,Atypical,True,False,,Training
8664_aug1.png,Atypical,True,True,1,Training
311_aug2.png,Atypical,True,True,2,Training
4372_aug2.png,Atypical,True,True,2,Training
9691_aug2.png,Atypical,True,True,2,Training
TUPAC16_14156.png,Atypical,True,False,,Training
TUPAC16_59_aug3.png,Atypical,True,True,3,Training
873_aug1.png,Atypical,True,True,1,Training
5999_aug4.png,Atypical,True,True,4,Training
3917.png,Atypical,True,False,,Training
6279.png,Atypical,True,False,,Training
9159_aug3.png,Atypical,True,True,3,Training
TUPAC16_4626_aug1.png,Atypical,True,True,1,Training
9824.png,Atypical,True,False,,Training
4378_aug1.png,Atypical,True,True,1,Training
66.png,Atypical,True,False,,Training
7511_aug4.png,Atypical,True,True,4,Training
7302.png,Atypical,True,False,,Training
5941_aug1.png,Atypical,True,True,1,Training
9097_aug3.png,Atypical,True,True,3,Training
TUPAC16_3835_aug4.png,Atypical,True,True,4,Training
9828_aug4.png,Atypical,True,True,4,Training
9106_aug2.png,Atypical,True,True,2,Training
4896_aug1.png,Atypical,True,True,1,Training
6999_aug3.png,Atypical,True,True,3,Training
TUPAC16_121_aug1.png,Atypical,True,True,1,Training
8822_aug4.png,Atypical,True,True,4,Training
4891_aug3.png,Atypical,True,True,3,Training
5953_aug2.png,Atypical,True,True,2,Training
8854_aug1.png,Atypical,True,True,1,Training
TUPAC16_4193_aug1.png,Atypical,True,True,1,Training
9778.png,Atypical,True,False,,Training
6812_aug3.png,Atypical,True,True,3,Training
TUPAC16_727_aug3.png,Atypical,True,True,3,Training
TUPAC16_2609_aug1.png,Atypical,True,True,1,Training
6686_aug2.png,Atypical,True,True,2,Training
TUPAC16_782_aug4.png,Atypical,True,True,4,Training
3888_aug1.png,Atypical,True,True,1,Training
1064_aug3.png,Atypical,True,True,3,Training
1833_aug3.png,Atypical,True,True,3,Training
TUPAC16_24_aug1.png,Atypical,True,True,1,Training
8415_aug3.png,Atypical,True,True,3,Training
5721_aug3.png,Atypical,True,True,3,Training
7678_aug4.png,Atypical,True,True,4,Training
7881_aug1.png,Atypical,True,True,1,Training
9613_aug4.png,Atypical,True,True,4,Training
8905_aug2.png,Atypical,True,True,2,Training
5122_aug1.png,Atypical,True,True,1,Training
4891_aug1.png,Atypical,True,True,1,Training
6040_aug3.png,Atypical,True,True,3,Training
7673.png,Atypical,True,False,,Training
TUPAC16_6951.png,Atypical,True,False,,Training
7469_aug2.png,Atypical,True,True,2,Training
3788_aug3.png,Atypical,True,True,3,Training
8857_aug1.png,Atypical,True,True,1,Training
7804_aug4.png,Atypical,True,True,4,Training
7091_aug1.png,Atypical,True,True,1,Training
7913_aug3.png,Atypical,True,True,3,Training
5086.png,Atypical,True,False,,Training
6727_aug1.png,Atypical,True,True,1,Training
9824_aug4.png,Atypical,True,True,4,Training
TUPAC16_1369_aug4.png,Atypical,True,True,4,Training
7848_aug4.png,Atypical,True,True,4,Training
8249_aug3.png,Atypical,True,True,3,Training
6465.png,Atypical,True,False,,Training
8695.png,Atypical,True,False,,Training
9622_aug2.png,Atypical,True,True,2,Training
1846_aug1.png,Atypical,True,True,1,Training
192_aug1.png,Atypical,True,True,1,Training
9614_aug2.png,Atypical,True,True,2,Training
9880_aug1.png,Atypical,True,True,1,Training
TUPAC16_11439_aug4.png,Atypical,True,True,4,Training
9817.png,Atypical,True,False,,Training
6465_aug2.png,Atypical,True,True,2,Training
11915.png,Atypical,True,False,,Training
TUPAC16_2741_aug2.png,Atypical,True,True,2,Training
7971.png,Atypical,True,False,,Training
1916_aug3.png,Atypical,True,True,3,Training
7913_aug2.png,Atypical,True,True,2,Training
8442.png,Atypical,True,False,,Training
11930_aug1.png,Atypical,True,True,1,Training
TUPAC16_1324_aug4.png,Atypical,True,True,4,Training
5734_aug1.png,Atypical,True,True,1,Training
TUPAC16_4573_aug3.png,Atypical,True,True,3,Training
7726_aug4.png,Atypical,True,True,4,Training
3046_aug4.png,Atypical,True,True,4,Training
10829_aug4.png,Atypical,True,True,4,Training
9119_aug4.png,Atypical,True,True,4,Training
9829_aug4.png,Atypical,True,True,4,Training
8572_aug4.png,Atypical,True,True,4,Training
TUPAC16_4662.png,Atypical,True,False,,Training
7504_aug4.png,Atypical,True,True,4,Training
TUPAC16_2639_aug2.png,Atypical,True,True,2,Training
9882_aug1.png,Atypical,True,True,1,Training
4128_aug4.png,Atypical,True,True,4,Training
7468.png,Atypical,True,False,,Training
9302_aug2.png,Atypical,True,True,2,Training
4218_aug2.png,Atypical,True,True,2,Training
6787_aug1.png,Atypical,True,True,1,Training
TUPAC16_625_aug1.png,Atypical,True,True,1,Training
2246_aug3.png,Atypical,True,True,3,Training
TUPAC16_1022.png,Atypical,True,False,,Training
1733_aug4.png,Atypical,True,True,4,Training
1025_aug4.png,Atypical,True,True,4,Training
1681_aug4.png,Atypical,True,True,4,Training
9361_aug1.png,Atypical,True,True,1,Training
311.png,Atypical,True,False,,Training
5615_aug4.png,Atypical,True,True,4,Training
5951_aug4.png,Atypical,True,True,4,Training
11339.png,Atypical,True,False,,Training
7975_aug1.png,Atypical,True,True,1,Training
7618_aug4.png,Atypical,True,True,4,Training
6700_aug4.png,Atypical,True,True,4,Training
4277_aug3.png,Atypical,True,True,3,Training
9691_aug4.png,Atypical,True,True,4,Training
214_aug2.png,Atypical,True,True,2,Training
9111_aug2.png,Atypical,True,True,2,Training
11706_aug3.png,Atypical,True,True,3,Training
5086_aug4.png,Atypical,True,True,4,Training
8263_aug4.png,Atypical,True,True,4,Training
5095_aug1.png,Atypical,True,True,1,Training
11334_aug3.png,Atypical,True,True,3,Training
4549.png,Atypical,True,False,,Training
5105.png,Atypical,True,False,,Training
6714_aug3.png,Atypical,True,True,3,Training
6420.png,Atypical,True,False,,Training
71_aug4.png,Atypical,True,True,4,Training
9089_aug2.png,Atypical,True,True,2,Training
9186_aug2.png,Atypical,True,True,2,Training
9442.png,Atypical,True,False,,Training
6769_aug2.png,Atypical,True,True,2,Training
8839_aug3.png,Atypical,True,True,3,Training
655_aug2.png,Atypical,True,True,2,Training
11706_aug1.png,Atypical,True,True,1,Training
8207.png,Atypical,True,False,,Training
10297_aug3.png,Atypical,True,True,3,Training
7509_aug2.png,Atypical,True,True,2,Training
9867_aug2.png,Atypical,True,True,2,Training
TUPAC16_60.png,Atypical,True,False,,Training
TUPAC16_176.png,Atypical,True,False,,Training
TUPAC16_4487_aug3.png,Atypical,True,True,3,Training
7005_aug3.png,Atypical,True,True,3,Training
6260_aug3.png,Atypical,True,True,3,Training
9817_aug1.png,Atypical,True,True,1,Training
TUPAC16_3003_aug4.png,Atypical,True,True,4,Training
TUPAC16_897_aug4.png,Atypical,True,True,4,Training
6201_aug2.png,Atypical,True,True,2,Training
6781_aug1.png,Atypical,True,True,1,Training
7314_aug2.png,Atypical,True,True,2,Training
TUPAC16_4580_aug4.png,Atypical,True,True,4,Training
TUPAC16_4210.png,Atypical,True,False,,Training
7914_aug4.png,Atypical,True,True,4,Training
2293_aug4.png,Atypical,True,True,4,Training
3774_aug2.png,Atypical,True,True,2,Training
316_aug3.png,Atypical,True,True,3,Training
8483.png,Atypical,True,False,,Training
4395_aug4.png,Atypical,True,True,4,Training
3932_aug1.png,Atypical,True,True,1,Training
8963.png,Atypical,True,False,,Training
9186.png,Atypical,True,False,,Training
7798_aug1.png,Atypical,True,True,1,Training
6199_aug1.png,Atypical,True,True,1,Training
TUPAC16_1588_aug3.png,Atypical,True,True,3,Training
7627.png,Atypical,True,False,,Training
4431_aug2.png,Atypical,True,True,2,Training
7944_aug4.png,Atypical,True,True,4,Training
TUPAC16_3961_aug2.png,Atypical,True,True,2,Training
11910_aug3.png,Atypical,True,True,3,Training
201_aug3.png,Atypical,True,True,3,Training
11392_aug3.png,Atypical,True,True,3,Training
6766.png,Atypical,True,False,,Training
TUPAC16_231_aug4.png,Atypical,True,True,4,Training
184_aug4.png,Atypical,True,True,4,Training
8506.png,Atypical,True,False,,Training
652_aug2.png,Atypical,True,True,2,Training
11211_aug2.png,Atypical,True,True,2,Training
TUPAC16_5419_aug4.png,Atypical,True,True,4,Training
7881_aug4.png,Atypical,True,True,4,Training
4992_aug4.png,Atypical,True,True,4,Training
9263.png,Atypical,True,False,,Training
1733_aug1.png,Atypical,True,True,1,Training
9422.png,Atypical,True,False,,Training
1681_aug3.png,Atypical,True,True,3,Training
8512_aug4.png,Atypical,True,True,4,Training
62.png,Atypical,True,False,,Training
6211_aug3.png,Atypical,True,True,3,Training
TUPAC16_1312_aug3.png,Atypical,True,True,3,Training
8854_aug3.png,Atypical,True,True,3,Training
TUPAC16_4618_aug4.png,Atypical,True,True,4,Training
8196.png,Atypical,True,False,,Training
9817_aug4.png,Atypical,True,True,4,Training
9872_aug3.png,Atypical,True,True,3,Training
7819_aug4.png,Atypical,True,True,4,Training
TUPAC16_4584_aug2.png,Atypical,True,True,2,Training
TUPAC16_2759_aug1.png,Atypical,True,True,1,Training
TUPAC16_2845_aug3.png,Atypical,True,True,3,Training
TUPAC16_9140.png,Atypical,True,False,,Training
7977_aug4.png,Atypical,True,True,4,Training
4587_aug2.png,Atypical,True,True,2,Training
3025_aug1.png,Atypical,True,True,1,Training
5536.png,Atypical,True,False,,Training
TUPAC16_2605.png,Atypical,True,False,,Training
8796_aug4.png,Atypical,True,True,4,Training
TUPAC16_14120_aug2.png,Atypical,True,True,2,Training
1934_aug2.png,Atypical,True,True,2,Training
7634_aug3.png,Atypical,True,True,3,Training
7014_aug3.png,Atypical,True,True,3,Training
11706.png,Atypical,True,False,,Training
1611_aug3.png,Atypical,True,True,3,Training
7381_aug2.png,Atypical,True,True,2,Training
TUPAC16_4527_aug2.png,Atypical,True,True,2,Training
2238_aug2.png,Atypical,True,True,2,Training
TUPAC16_2902_aug3.png,Atypical,True,True,3,Training
1908_aug1.png,Atypical,True,True,1,Training
842_aug1.png,Atypical,True,True,1,Training
3067_aug3.png,Atypical,True,True,3,Training
TUPAC16_2740_aug1.png,Atypical,True,True,1,Training
7366_aug2.png,Atypical,True,True,2,Training
8857.png,Atypical,True,False,,Training
7706_aug1.png,Atypical,True,True,1,Training
2156_aug3.png,Atypical,True,True,3,Training
4322.png,Atypical,True,False,,Training
4120_aug1.png,Atypical,True,True,1,Training
TUPAC16_4626_aug2.png,Atypical,True,True,2,Training
7472_aug3.png,Atypical,True,True,3,Training
8791_aug4.png,Atypical,True,True,4,Training
TUPAC16_4754_aug1.png,Atypical,True,True,1,Training
5724_aug2.png,Atypical,True,True,2,Training
7506_aug3.png,Atypical,True,True,3,Training
652_aug4.png,Atypical,True,True,4,Training
TUPAC16_1362_aug1.png,Atypical,True,True,1,Training
8313.png,Atypical,True,False,,Training
7954_aug2.png,Atypical,True,True,2,Training
8089_aug2.png,Atypical,True,True,2,Training
873_aug3.png,Atypical,True,True,3,Training
1409_aug4.png,Atypical,True,True,4,Training
7835_aug3.png,Atypical,True,True,3,Training
TUPAC16_2999.png,Atypical,True,False,,Training
9106_aug4.png,Atypical,True,True,4,Training
3785_aug3.png,Atypical,True,True,3,Training
1141_aug4.png,Atypical,True,True,4,Training
7660_aug4.png,Atypical,True,True,4,Training
71.png,Atypical,True,False,,Training
TUPAC16_5697.png,Atypical,True,False,,Training
7091.png,Atypical,True,False,,Training
5608_aug1.png,Atypical,True,True,1,Training
TUPAC16_2896_aug3.png,Atypical,True,True,3,Training
4529_aug4.png,Atypical,True,True,4,Training
9138.png,Atypical,True,False,,Training
8251_aug1.png,Atypical,True,True,1,Training
9863_aug1.png,Atypical,True,True,1,Training
8249_aug4.png,Atypical,True,True,4,Training
TUPAC16_4256_aug2.png,Atypical,True,True,2,Training
9780_aug3.png,Atypical,True,True,3,Training
8783_aug4.png,Atypical,True,True,4,Training
9373_aug2.png,Atypical,True,True,2,Training
9179_aug1.png,Atypical,True,True,1,Training
11339_aug1.png,Atypical,True,True,1,Training
1091_aug1.png,Atypical,True,True,1,Training
8269_aug3.png,Atypical,True,True,3,Training
7296_aug1.png,Atypical,True,True,1,Training
TUPAC16_1615_aug4.png,Atypical,True,True,4,Training
1826_aug4.png,Atypical,True,True,4,Training
5535.png,Atypical,True,False,,Training
9268_aug3.png,Atypical,True,True,3,Training
8477_aug2.png,Atypical,True,True,2,Training
9089_aug4.png,Atypical,True,True,4,Training
7677_aug3.png,Atypical,True,True,3,Training
TUPAC16_300.png,Atypical,True,False,,Training
1916_aug1.png,Atypical,True,True,1,Training
4540_aug2.png,Atypical,True,True,2,Training
5122.png,Atypical,True,False,,Training
TUPAC16_3638_aug2.png,Atypical,True,True,2,Training
11421_aug2.png,Atypical,True,True,2,Training
9304_aug4.png,Atypical,True,True,4,Training
6446_aug1.png,Atypical,True,True,1,Training
7014_aug2.png,Atypical,True,True,2,Training
8251_aug4.png,Atypical,True,True,4,Training
5109_aug1.png,Atypical,True,True,1,Training
9160_aug2.png,Atypical,True,True,2,Training
TUPAC16_1317.png,Atypical,True,False,,Training
8204.png,Atypical,True,False,,Training
7122_aug1.png,Atypical,True,True,1,Training
7657_aug4.png,Atypical,True,True,4,Training
7472_aug4.png,Atypical,True,True,4,Training
6994_aug2.png,Atypical,True,True,2,Training
TUPAC16_4510.png,Atypical,True,False,,Training
9272.png,Atypical,True,False,,Training
1161_aug3.png,Atypical,True,True,3,Training
TUPAC16_13116_aug2.png,Atypical,True,True,2,Training
4395_aug1.png,Atypical,True,True,1,Training
3140_aug2.png,Atypical,True,True,2,Training
TUPAC16_2605_aug1.png,Atypical,True,True,1,Training
3790_aug1.png,Atypical,True,True,1,Training
6931_aug1.png,Atypical,True,True,1,Training
7867_aug4.png,Atypical,True,True,4,Training
TUPAC16_13116.png,Atypical,True,False,,Training
3905_aug3.png,Atypical,True,True,3,Training
TUPAC16_77.png,Atypical,True,False,,Training
9634.png,Atypical,True,False,,Training
8931_aug4.png,Atypical,True,True,4,Training
10806_aug3.png,Atypical,True,True,3,Training
8908_aug2.png,Atypical,True,True,2,Training
3696_aug2.png,Atypical,True,True,2,Training
11907_aug2.png,Atypical,True,True,2,Training
3868_aug3.png,Atypical,True,True,3,Training
TUPAC16_1017_aug3.png,Atypical,True,True,3,Training
3725.png,Atypical,True,False,,Training
4488_aug4.png,Atypical,True,True,4,Training
TUPAC16_368_aug3.png,Atypical,True,True,3,Training
4527_aug4.png,Atypical,True,True,4,Training
9916_aug1.png,Atypical,True,True,1,Training
9833.png,Atypical,True,False,,Training
TUPAC16_2902_aug1.png,Atypical,True,True,1,Training
7850_aug1.png,Atypical,True,True,1,Training
1802.png,Atypical,True,False,,Training
1143_aug1.png,Atypical,True,True,1,Training
3786_aug4.png,Atypical,True,True,4,Training
11907.png,Atypical,True,False,,Training
TUPAC16_4138.png,Atypical,True,False,,Training
TUPAC16_861_aug4.png,Atypical,True,True,4,Training
1954_aug3.png,Atypical,True,True,3,Training
8245_aug2.png,Atypical,True,True,2,Training
7633_aug4.png,Atypical,True,True,4,Training
5108_aug1.png,Atypical,True,True,1,Training
9186_aug4.png,Atypical,True,True,4,Training
6701_aug3.png,Atypical,True,True,3,Training
3722_aug2.png,Atypical,True,True,2,Training
TUPAC16_121_aug4.png,Atypical,True,True,4,Training
3655_aug3.png,Atypical,True,True,3,Training
4586_aug1.png,Atypical,True,True,1,Training
7047_aug3.png,Atypical,True,True,3,Training
4371_aug3.png,Atypical,True,True,3,Training
5105_aug4.png,Atypical,True,True,4,Training
TUPAC16_715_aug1.png,Atypical,True,True,1,Training
6260.png,Atypical,True,False,,Training
7169_aug1.png,Atypical,True,True,1,Training
8111_aug4.png,Atypical,True,True,4,Training
1109_aug1.png,Atypical,True,True,1,Training
8_aug3.png,Atypical,True,True,3,Training
7512_aug3.png,Atypical,True,True,3,Training
11175_aug3.png,Atypical,True,True,3,Training
8839_aug1.png,Atypical,True,True,1,Training
329_aug2.png,Atypical,True,True,2,Training
TUPAC16_228_aug3.png,Atypical,True,True,3,Training
TUPAC16_1322_aug3.png,Atypical,True,True,3,Training
3046_aug3.png,Atypical,True,True,3,Training
9302.png,Atypical,True,False,,Training
6807_aug4.png,Atypical,True,True,4,Training
196.png,Atypical,True,False,,Training
TUPAC16_14241.png,Atypical,True,False,,Training
7670_aug3.png,Atypical,True,True,3,Training
9893_aug4.png,Atypical,True,True,4,Training
6845_aug4.png,Atypical,True,True,4,Training
8785_aug3.png,Atypical,True,True,3,Training
319.png,Atypical,True,False,,Training
9866_aug2.png,Atypical,True,True,2,Training
4120_aug2.png,Atypical,True,True,2,Training
9299.png,Atypical,True,False,,Training
3701_aug3.png,Atypical,True,True,3,Training
TUPAC16_4608_aug1.png,Atypical,True,True,1,Training
7472_aug1.png,Atypical,True,True,1,Training
8557_aug3.png,Atypical,True,True,3,Training
TUPAC16_14120_aug3.png,Atypical,True,True,3,Training
9872.png,Atypical,True,False,,Training
1062_aug2.png,Atypical,True,True,2,Training
TUPAC16_2914_aug3.png,Atypical,True,True,3,Training
7473.png,Atypical,True,False,,Training
TUPAC16_4210_aug1.png,Atypical,True,True,1,Training
6749.png,Atypical,True,False,,Training
4588_aug1.png,Atypical,True,True,1,Training
8924_aug2.png,Atypical,True,True,2,Training
6803_aug1.png,Atypical,True,True,1,Training
6812_aug1.png,Atypical,True,True,1,Training
8458_aug2.png,Atypical,True,True,2,Training
4607_aug3.png,Atypical,True,True,3,Training
2223_aug2.png,Atypical,True,True,2,Training
3905.png,Atypical,True,False,,Training
TUPAC16_5399_aug2.png,Atypical,True,True,2,Training
TUPAC16_4122_aug4.png,Atypical,True,True,4,Training
7640_aug2.png,Atypical,True,True,2,Training
7406_aug2.png,Atypical,True,True,2,Training
7835_aug1.png,Atypical,True,True,1,Training
4582.png,Atypical,True,False,,Training
9613_aug1.png,Atypical,True,True,1,Training
2936_aug4.png,Atypical,True,True,4,Training
6977_aug1.png,Atypical,True,True,1,Training
9339_aug3.png,Atypical,True,True,3,Training
6860.png,Atypical,True,False,,Training
5967_aug2.png,Atypical,True,True,2,Training
9339_aug4.png,Atypical,True,True,4,Training
8822_aug1.png,Atypical,True,True,1,Training
1649_aug4.png,Atypical,True,True,4,Training
2439_aug1.png,Atypical,True,True,1,Training
TUPAC16_389.png,Atypical,True,False,,Training
TUPAC16_3880_aug2.png,Atypical,True,True,2,Training
4570_aug3.png,Atypical,True,True,3,Training
1779_aug3.png,Atypical,True,True,3,Training
TUPAC16_4652_aug1.png,Atypical,True,True,1,Training
1779_aug2.png,Atypical,True,True,2,Training
7469.png,Atypical,True,False,,Training
11857.png,Atypical,True,False,,Training
5970.png,Atypical,True,False,,Training
7835.png,Atypical,True,False,,Training
2981_aug1.png,Atypical,True,True,1,Training
